text,chunk_type,database_id,polymer_name,force_field,property,value,extra_info,doi,paper_title,chunk_id
"Polymer: Dimethoxyethane (PEO2)
Property: density = 0.837
Additional Info: {}
Force Field: p-OMFF
Source: Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model
DOI: https://doi.org/10.1021/acs.jctc.2c01151",property,59,Dimethoxyethane (PEO2),p-OMFF,density,0.837,{},https://doi.org/10.1021/acs.jctc.2c01151,Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model,80bd5f50f854
"Polymer: PEO oligomer (PEO3)
Property: density = 0.922
Additional Info: {}
Force Field: p-OMFF
Source: Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model
DOI: https://doi.org/10.1021/acs.jctc.2c01151",property,60,PEO oligomer (PEO3),p-OMFF,density,0.922,{},https://doi.org/10.1021/acs.jctc.2c01151,Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model,5c794d10ab43
"Polymer: PEO oligomer (PEO4)
Property: density = 0.975
Additional Info: {}
Force Field: p-OMFF
Source: Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model
DOI: https://doi.org/10.1021/acs.jctc.2c01151",property,61,PEO oligomer (PEO4),p-OMFF,density,0.975,{},https://doi.org/10.1021/acs.jctc.2c01151,Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model,5d874f54f490
"Polymer: PEO oligomer (PEO5)
Property: density = 1.013
Additional Info: {}
Force Field: p-OMFF
Source: Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model
DOI: https://doi.org/10.1021/acs.jctc.2c01151",property,62,PEO oligomer (PEO5),p-OMFF,density,1.013,{},https://doi.org/10.1021/acs.jctc.2c01151,Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model,aac14913c5a2
"Polymer: PEG oligomer (PEG2)
Property: density = 0.96
Additional Info: {}
Force Field: p-OMFF
Source: Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model
DOI: https://doi.org/10.1021/acs.jctc.2c01151",property,63,PEG oligomer (PEG2),p-OMFF,density,0.96,{},https://doi.org/10.1021/acs.jctc.2c01151,Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model,2cfdf572d457
"Polymer: PEG oligomer (PEG3)
Property: density = 1.033
Additional Info: {}
Force Field: p-OMFF
Source: Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model
DOI: https://doi.org/10.1021/acs.jctc.2c01151",property,64,PEG oligomer (PEG3),p-OMFF,density,1.033,{},https://doi.org/10.1021/acs.jctc.2c01151,Coarse-Grained Force Field for Polyethylene Oxide and Polyethylene Glycol Aqueous Solutions Based on a Polarizable Water Model,647b68d7afea
"Polymer: Polyacrylamide
Property: density = 1.304
Additional Info: {}
Force Field: QM-CG-PAM
Source: Coarse-grained force-field for large scale molecular dynamics simulations of polyacrylamide and polyacrylamide-gels based on quantum mechanics
DOI: https://doi.org/10.1039/d0cp05767c",property,73,Polyacrylamide,QM-CG-PAM,density,1.304,{},https://doi.org/10.1039/d0cp05767c,Coarse-grained force-field for large scale molecular dynamics simulations of polyacrylamide and polyacrylamide-gels based on quantum mechanics,97460fcc5c51
"Polymer: Polyacrylamide
Property: density = 1.307
Additional Info: {}
Force Field: OPLS
Source: Coarse-grained force-field for large scale molecular dynamics simulations of polyacrylamide and polyacrylamide-gels based on quantum mechanics
DOI: https://doi.org/10.1039/d0cp05767c",property,74,Polyacrylamide,OPLS,density,1.307,{},https://doi.org/10.1039/d0cp05767c,Coarse-grained force-field for large scale molecular dynamics simulations of polyacrylamide and polyacrylamide-gels based on quantum mechanics,7ba7f8dd4822
"Polymer: Diketopyrrolopyrrole-based conjugated polymer
Property: density = 0.923
Additional Info: {""condition"": ""Backbone with m = 1 thiophene unit""}
Force Field: All-atom FF, GROMOS-54A7-based (developed)
Source: Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents
DOI: https://doi.org/10.1021/acs.jpcb.0c06787",property,75,Diketopyrrolopyrrole-based conjugated polymer,"All-atom FF, GROMOS-54A7-based (developed)",density,0.923,"{""condition"": ""Backbone with m = 1 thiophene unit""}",https://doi.org/10.1021/acs.jpcb.0c06787,Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents,7d119c69173f
"Polymer: Diketopyrrolopyrrole-based conjugated polymer
Property: glass_transition_temp = 357
Additional Info: {""condition"": ""Backbone with m = 1 thiophene unit""}
Force Field: All-atom FF, GROMOS-54A7-based (developed)
Source: Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents
DOI: https://doi.org/10.1021/acs.jpcb.0c06787",property,76,Diketopyrrolopyrrole-based conjugated polymer,"All-atom FF, GROMOS-54A7-based (developed)",glass_transition_temp,357,"{""condition"": ""Backbone with m = 1 thiophene unit""}",https://doi.org/10.1021/acs.jpcb.0c06787,Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents,aade4e452125
"Polymer: Diketopyrrolopyrrole-based conjugated polymer
Property: density = 0.973
Additional Info: {""condition"": ""Backbone with m = 2 thiophene units""}
Force Field: All-atom FF, GROMOS-54A7-based (developed)
Source: Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents
DOI: https://doi.org/10.1021/acs.jpcb.0c06787",property,77,Diketopyrrolopyrrole-based conjugated polymer,"All-atom FF, GROMOS-54A7-based (developed)",density,0.973,"{""condition"": ""Backbone with m = 2 thiophene units""}",https://doi.org/10.1021/acs.jpcb.0c06787,Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents,f11efc447ce0
"Polymer: Diketopyrrolopyrrole-based conjugated polymer
Property: glass_transition_temp = 346
Additional Info: {""condition"": ""Backbone with m = 2 thiophene units""}
Force Field: All-atom FF, GROMOS-54A7-based (developed)
Source: Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents
DOI: https://doi.org/10.1021/acs.jpcb.0c06787",property,78,Diketopyrrolopyrrole-based conjugated polymer,"All-atom FF, GROMOS-54A7-based (developed)",glass_transition_temp,346,"{""condition"": ""Backbone with m = 2 thiophene units""}",https://doi.org/10.1021/acs.jpcb.0c06787,Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents,e93cb8d0f89a
"Polymer: Diketopyrrolopyrrole-based conjugated polymer
Property: density = 1.005
Additional Info: {""condition"": ""Backbone with m = 3 thiophene units""}
Force Field: All-atom FF, GROMOS-54A7-based (developed)
Source: Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents
DOI: https://doi.org/10.1021/acs.jpcb.0c06787",property,79,Diketopyrrolopyrrole-based conjugated polymer,"All-atom FF, GROMOS-54A7-based (developed)",density,1.005,"{""condition"": ""Backbone with m = 3 thiophene units""}",https://doi.org/10.1021/acs.jpcb.0c06787,Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents,46916cdbba64
"Polymer: Diketopyrrolopyrrole-based conjugated polymer
Property: glass_transition_temp = 366
Additional Info: {""condition"": ""Backbone with m = 3 thiophene units""}
Force Field: All-atom FF, GROMOS-54A7-based (developed)
Source: Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents
DOI: https://doi.org/10.1021/acs.jpcb.0c06787",property,80,Diketopyrrolopyrrole-based conjugated polymer,"All-atom FF, GROMOS-54A7-based (developed)",glass_transition_temp,366,"{""condition"": ""Backbone with m = 3 thiophene units""}",https://doi.org/10.1021/acs.jpcb.0c06787,Development and Testing of an All-Atom Force Field for Diketopyrrolopyrrole Polymers with Conjugated Substituents,2dd3e61e5fbb
"Polymer: Ethylene glycol oligomers
Property: density = 1.06
Additional Info: {""condition"": ""Oligomers of ethylene glycol (short-chain PEG/PEO)""}
Force Field: QRNN - M,D,T
Source: Development of scalable and generalizable machine learned force field for polymers
DOI: https://doi.org/10.1038/s41598-023-43804-5",property,82,Ethylene glycol oligomers,"QRNN - M,D,T",density,1.06,"{""condition"": ""Oligomers of ethylene glycol (short-chain PEG/PEO)""}",https://doi.org/10.1038/s41598-023-43804-5,Development of scalable and generalizable machine learned force field for polymers,de4132cca245
"Polymer: Ethylene glycol oligomers
Property: density = 1.15
Additional Info: {""condition"": ""Oligomers of ethylene glycol (short-chain PEG/PEO)""}
Force Field: QRNN - AL-TL
Source: Development of scalable and generalizable machine learned force field for polymers
DOI: https://doi.org/10.1038/s41598-023-43804-5",property,83,Ethylene glycol oligomers,QRNN - AL-TL,density,1.15,"{""condition"": ""Oligomers of ethylene glycol (short-chain PEG/PEO)""}",https://doi.org/10.1038/s41598-023-43804-5,Development of scalable and generalizable machine learned force field for polymers,1b9826e9dda7
"Polymer: Ethylene glycol oligomers
Property: density = 1.11
Additional Info: {""condition"": ""Oligomers of ethylene glycol (short-chain PEG/PEO)""}
Force Field: QRNN - AL2.0-TL-xTB
Source: Development of scalable and generalizable machine learned force field for polymers
DOI: https://doi.org/10.1038/s41598-023-43804-5",property,84,Ethylene glycol oligomers,QRNN - AL2.0-TL-xTB,density,1.11,"{""condition"": ""Oligomers of ethylene glycol (short-chain PEG/PEO)""}",https://doi.org/10.1038/s41598-023-43804-5,Development of scalable and generalizable machine learned force field for polymers,7c9f60702f38
"Polymer: Poly(methyl methacrylate)
Property: density = 0.994
Additional Info: {""condition"": ""Single chain""}
Force Field: DREIDING
Source: Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics
DOI: https://doi.org/10.1088/1361-651x/ab615c",property,92,Poly(methyl methacrylate),DREIDING,density,0.994,"{""condition"": ""Single chain""}",https://doi.org/10.1088/1361-651x/ab615c,Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics,c95af260b401
"Polymer: Poly(methyl methacrylate)
Property: youngs_modulus = 3.25
Additional Info: {""condition"": ""Single chain""}
Force Field: DREIDING
Source: Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics
DOI: https://doi.org/10.1088/1361-651x/ab615c",property,93,Poly(methyl methacrylate),DREIDING,youngs_modulus,3.25,"{""condition"": ""Single chain""}",https://doi.org/10.1088/1361-651x/ab615c,Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics,1df3dda676c6
"Polymer: Poly(methyl methacrylate)
Property: density = 1.081
Additional Info: {""condition"": ""Single chain""}
Force Field: GAFF
Source: Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics
DOI: https://doi.org/10.1088/1361-651x/ab615c",property,94,Poly(methyl methacrylate),GAFF,density,1.081,"{""condition"": ""Single chain""}",https://doi.org/10.1088/1361-651x/ab615c,Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics,03c4951a492b
"Polymer: Poly(methyl methacrylate)
Property: youngs_modulus = 4.13
Additional Info: {""condition"": ""Single chain""}
Force Field: GAFF
Source: Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics
DOI: https://doi.org/10.1088/1361-651x/ab615c",property,95,Poly(methyl methacrylate),GAFF,youngs_modulus,4.13,"{""condition"": ""Single chain""}",https://doi.org/10.1088/1361-651x/ab615c,Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics,6c325b51a81b
"Polymer: Poly(methyl methacrylate)
Property: density = 1
Additional Info: {""condition"": ""Single chain""}
Force Field: DREIDING
Source: Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics
DOI: https://doi.org/10.1088/1361-651x/ab615c",property,96,Poly(methyl methacrylate),DREIDING,density,1,"{""condition"": ""Single chain""}",https://doi.org/10.1088/1361-651x/ab615c,Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics,e41e9e23fce1
"Polymer: Poly(methyl methacrylate)
Property: youngs_modulus = 3.51
Additional Info: {""condition"": ""Single chain""}
Force Field: DREIDING
Source: Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics
DOI: https://doi.org/10.1088/1361-651x/ab615c",property,97,Poly(methyl methacrylate),DREIDING,youngs_modulus,3.51,"{""condition"": ""Single chain""}",https://doi.org/10.1088/1361-651x/ab615c,Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics,5fa28811e11d
"Polymer: Poly(methyl methacrylate)
Property: density = 1.084
Additional Info: {""condition"": ""Single chain""}
Force Field: GAFF
Source: Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics
DOI: https://doi.org/10.1088/1361-651x/ab615c",property,98,Poly(methyl methacrylate),GAFF,density,1.084,"{""condition"": ""Single chain""}",https://doi.org/10.1088/1361-651x/ab615c,Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics,5dafffa701ed
"Polymer: Poly(methyl methacrylate)
Property: youngs_modulus = 4.29
Additional Info: {""condition"": ""Single chain""}
Force Field: GAFF
Source: Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics
DOI: https://doi.org/10.1088/1361-651x/ab615c",property,99,Poly(methyl methacrylate),GAFF,youngs_modulus,4.29,"{""condition"": ""Single chain""}",https://doi.org/10.1088/1361-651x/ab615c,Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics,abad47afff5d
"Polymer: Poly(methyl methacrylate)
Property: density = 1
Additional Info: {""condition"": ""Multi-chain""}
Force Field: DREIDING
Source: Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics
DOI: https://doi.org/10.1088/1361-651x/ab615c",property,100,Poly(methyl methacrylate),DREIDING,density,1,"{""condition"": ""Multi-chain""}",https://doi.org/10.1088/1361-651x/ab615c,Effects of an atomistic modeling approach on predicted mechanical properties of glassy polymers via molecular dynamics,3d2d8d59e5bf
